scope,factor,factor_column,blockchain,level,metric,statistic,aggregation,total_configuration_cells,contributing_configuration_cells,metric_observations,minimum_n_metric,maximum_n_metric,point_estimate,ci_lower,ci_upper
legacy_three_workloads,topology,mode,Quorum,fat-tree,energy_observed,sample_std_pct,median,6,6,85,13,16,13.395765102627681,10.612677385435667,14.753616998761407
legacy_three_workloads,topology,mode,Quorum,full mesh,energy_observed,iqr_pct,mean,6,6,85,13,18,15.481399994920627,11.010919757729726,21.259423955077715
legacy_three_workloads,topology,mode,Quorum,full mesh,energy_observed,iqr_pct,median,6,6,85,13,18,15.312671854891699,9.559614777137996,21.34365569914888
legacy_three_workloads,topology,mode,Quorum,full mesh,energy_observed,sample_std_pct,mean,6,6,85,13,18,13.061358176612003,10.725169585745686,14.087244412395414
legacy_three_workloads,topology,mode,Quorum,full mesh,energy_observed,sample_std_pct,median,6,6,85,13,18,13.444196681828828,10.382940151392502,14.731524531970745
legacy_three_workloads,topology,mode,Quorum,hypercube,energy_observed,iqr_pct,mean,6,6,84,13,17,19.740646745782488,13.833952234483668,25.38496498457066
legacy_three_workloads,topology,mode,Quorum,hypercube,energy_observed,iqr_pct,median,6,6,84,13,17,19.329079308495423,12.703247368258893,25.68310337236869
legacy_three_workloads,topology,mode,Quorum,hypercube,energy_observed,sample_std_pct,mean,6,6,84,13,17,15.317590768617277,12.319901775733308,16.62092150469835
legacy_three_workloads,topology,mode,Quorum,hypercube,energy_observed,sample_std_pct,median,6,6,84,13,17,14.790005031741423,11.687666768674637,16.63381671251624
legacy_three_workloads,topology,mode,Quorum,scale-free,energy_observed,iqr_pct,mean,6,6,91,12,17,15.724416333261088,11.455960585763595,22.201470558305523
legacy_three_workloads,topology,mode,Quorum,scale-free,energy_observed,iqr_pct,median,6,6,91,12,17,14.380673132505635,9.77966499592127,22.242087044067922
legacy_three_workloads,topology,mode,Quorum,scale-free,energy_observed,sample_std_pct,mean,6,6,91,12,17,13.530500707905766,11.075020387275242,14.537962252604197
legacy_three_workloads,topology,mode,Quorum,scale-free,energy_observed,sample_std_pct,median,6,6,91,12,17,13.363253959901032,10.775737554871087,14.791228070562743
legacy_three_workloads,topology,mode,Quorum,torus,energy_observed,iqr_pct,mean,6,6,77,10,18,18.185700378423686,12.211948840206961,23.55413877578986
legacy_three_workloads,topology,mode,Quorum,torus,energy_observed,iqr_pct,median,6,6,77,10,18,18.994342542060707,10.678141037723753,24.467276451201695
legacy_three_workloads,topology,mode,Quorum,torus,energy_observed,sample_std_pct,mean,6,6,77,10,18,14.439659378463638,11.444585385622,15.757255619696217
legacy_three_workloads,topology,mode,Quorum,torus,energy_observed,sample_std_pct,median,6,6,77,10,18,13.773421478406547,10.87023486944538,15.458047887282676
legacy_three_workloads,topology,mode,Solana,fat-tree,energy_observed,iqr_pct,mean,6,6,78,13,13,19.010010961829753,12.047011363198031,21.850592303743497
legacy_three_workloads,topology,mode,Solana,fat-tree,energy_observed,iqr_pct,median,6,6,78,13,13,17.84246754604039,10.453021859295646,21.692106705089646
legacy_three_workloads,topology,mode,Solana,fat-tree,energy_observed,sample_std_pct,mean,6,6,78,13,13,12.146536857208256,9.80936099796063,13.298151183307539
legacy_three_workloads,topology,mode,Solana,fat-tree,energy_observed,sample_std_pct,median,6,6,78,13,13,12.706137452082007,9.00784499584343,13.999332476531846
legacy_three_workloads,topology,mode,Solana,full mesh,energy_observed,iqr_pct,mean,6,6,82,13,16,16.142878706468878,10.973959341696084,20.37289586559636
legacy_three_workloads,topology,mode,Solana,full mesh,energy_observed,iqr_pct,median,6,6,82,13,16,16.278780145839058,10.009185913258891,20.655009514675218
legacy_three_workloads,topology,mode,Solana,full mesh,energy_observed,sample_std_pct,mean,6,6,82,13,16,11.96444777082562,9.714108635720429,12.90558295996351
legacy_three_workloads,topology,mode,Solana,full mesh,energy_observed,sample_std_pct,median,6,6,82,13,16,11.889116661084817,9.137288386787931,13.41252019694004
legacy_three_workloads,topology,mode,Solana,hypercube,energy_observed,iqr_pct,mean,6,6,82,13,15,14.709267515753629,9.487597102453778,18.397517880614693
legacy_three_workloads,topology,mode,Solana,hypercube,energy_observed,iqr_pct,median,6,6,82,13,15,13.822065769413166,8.302822194439997,17.646769345664705
legacy_three_workloads,topology,mode,Solana,hypercube,energy_observed,sample_std_pct,mean,6,6,82,13,15,11.741563787094293,9.217745230422176,13.041391093258756
legacy_three_workloads,topology,mode,Solana,hypercube,energy_observed,sample_std_pct,median,6,6,82,13,15,10.96256271790025,8.347440962032643,12.694738140032054
legacy_three_workloads,topology,mode,Solana,scale-free,energy_observed,iqr_pct,mean,6,6,104,13,26,15.228414402069161,11.07993352314644,18.619826121889602
legacy_three_workloads,topology,mode,Solana,scale-free,energy_observed,iqr_pct,median,6,6,104,13,26,16.983899373893173,9.811738596267872,19.387738869598632
legacy_three_workloads,topology,mode,Solana,scale-free,energy_observed,sample_std_pct,mean,6,6,104,13,26,11.453930733521448,9.552567128199476,12.3307396440416
legacy_three_workloads,topology,mode,Solana,scale-free,energy_observed,sample_std_pct,median,6,6,104,13,26,12.33810530353052,8.860058909286835,12.916127603264005
legacy_three_workloads,topology,mode,Solana,torus,energy_observed,iqr_pct,mean,6,6,81,13,16,16.094231662486706,10.453099900208274,22.37662833620409
legacy_three_workloads,topology,mode,Solana,torus,energy_observed,iqr_pct,median,6,6,81,13,16,16.343415733041414,8.871055105625782,23.521573613300006
legacy_three_workloads,topology,mode,Solana,torus,energy_observed,sample_std_pct,mean,6,6,81,13,16,14.266355280535093,10.87098521405054,15.779039924908945
legacy_three_workloads,topology,mode,Solana,torus,energy_observed,sample_std_pct,median,6,6,81,13,16,14.975091167880107,10.34196599668002,16.884149523884428
legacy_three_workloads,workload,workload,Algorand,GAFAM,energy_observed,iqr_pct,mean,10,10,131,13,14,19.90116690580671,14.666879971001233,23.65734351661839
legacy_three_workloads,workload,workload,Algorand,GAFAM,energy_observed,iqr_pct,median,10,10,131,13,14,19.984190431140394,12.857543910294343,24.45018366236653
legacy_three_workloads,workload,workload,Algorand,GAFAM,energy_observed,sample_std_pct,mean,10,10,131,13,14,14.943973732017275,12.655790709762357,15.671964659835309
legacy_three_workloads,workload,workload,Algorand,GAFAM,energy_observed,sample_std_pct,median,10,10,131,13,14,14.309130911441525,11.868596963531788,15.599005590534757
legacy_three_workloads,workload,workload,Algorand,PayPal,energy_observed,iqr_pct,mean,10,10,130,13,13,12.538098855893406,9.835441851513963,17.891930758745687
legacy_three_workloads,workload,workload,Algorand,PayPal,energy_observed,iqr_pct,median,10,10,130,13,13,11.637833633442096,8.379285030449772,17.601453996306702
legacy_three_workloads,workload,workload,Algorand,PayPal,energy_observed,sample_std_pct,mean,10,10,130,13,13,12.756682160556242,10.304868496698326,13.589823133102604
legacy_three_workloads,workload,workload,Algorand,PayPal,energy_observed,sample_std_pct,median,10,10,130,13,13,12.18780635871601,9.873985924415022,13.754125551877816
legacy_three_workloads,workload,workload,Algorand,VISA,energy_observed,iqr_pct,mean,10,10,130,13,13,15.430931288191195,11.095239875073432,19.44234947542361
legacy_three_workloads,workload,workload,Algorand,VISA,energy_observed,iqr_pct,median,10,10,130,13,13,14.668335122566214,9.436132760353138,18.94448770137206
legacy_three_workloads,workload,workload,Algorand,VISA,energy_observed,sample_std_pct,mean,10,10,130,13,13,13.241115598373593,10.744326559299605,14.08896440029571
legacy_three_workloads,workload,workload,Algorand,VISA,energy_observed,sample_std_pct,median,10,10,130,13,13,13.184567441995295,10.048407145465589,14.178393154373719
legacy_three_workloads,workload,workload,Diem,GAFAM,energy_observed,iqr_pct,mean,10,10,136,10,19,18.389813189723604,13.938887219796262,22.7873756874429
legacy_three_workloads,workload,workload,Diem,GAFAM,energy_observed,iqr_pct,median,10,10,136,10,19,18.439608394359613,11.368210247165635,21.636297563144584
legacy_three_workloads,workload,workload,Diem,GAFAM,energy_observed,sample_std_pct,mean,10,10,136,10,19,14.451937962035615,12.128134312209216,15.286406378049668
legacy_three_workloads,workload,workload,Diem,GAFAM,energy_observed,sample_std_pct,median,10,10,136,10,19,15.534465684556785,10.747309017822865,16.401791417050774
legacy_three_workloads,workload,workload,Diem,PayPal,energy_observed,iqr_pct,mean,10,10,142,11,23,16.249754601287144,12.310750445797753,19.908619358065586
legacy_three_workloads,workload,workload,Diem,PayPal,energy_observed,iqr_pct,median,10,10,142,11,23,17.02236300809632,10.875294890423422,19.95846252554258
legacy_three_workloads,workload,workload,Diem,PayPal,energy_observed,sample_std_pct,mean,10,10,142,11,23,12.797094550413927,10.769479695464925,13.56899341398255
legacy_three_workloads,workload,workload,Diem,PayPal,energy_observed,sample_std_pct,median,10,10,142,11,23,12.083021848683586,9.847849148882121,13.510101747512602
legacy_three_workloads,workload,workload,Diem,VISA,energy_observed,iqr_pct,mean,10,10,137,9,23,13.716432090450786,10.594536433173456,17.397947971366857
legacy_three_workloads,workload,workload,Diem,VISA,energy_observed,iqr_pct,median,10,10,137,9,23,13.311492629931026,9.342659715937284,17.51542865947371
legacy_three_workloads,workload,workload,Diem,VISA,energy_observed,sample_std_pct,mean,10,10,137,9,23,11.360159932630577,9.506979314605731,11.972005076148307
legacy_three_workloads,workload,workload,Diem,VISA,energy_observed,sample_std_pct,median,10,10,137,9,23,10.57561100013289,8.780148613570955,12.034703626841264
legacy_three_workloads,workload,workload,Ethereum,GAFAM,energy_observed,iqr_pct,mean,10,10,132,13,15,18.23843853243436,14.075079487914728,22.89381751723107
legacy_three_workloads,workload,workload,Ethereum,GAFAM,energy_observed,iqr_pct,median,10,10,132,13,15,15.861765826188513,11.815603184887637,23.460608027375002
legacy_three_workloads,workload,workload,Ethereum,GAFAM,energy_observed,sample_std_pct,mean,10,10,132,13,15,14.106095415410602,11.94642077239681,14.90538145363373
legacy_three_workloads,workload,workload,Ethereum,GAFAM,energy_observed,sample_std_pct,median,10,10,132,13,15,13.30406996991614,11.06196023122769,14.850146677303657
legacy_three_workloads,workload,workload,Ethereum,PayPal,energy_observed,iqr_pct,mean,10,10,134,13,15,16.75262776591321,13.026174876324989,21.255447257598288
legacy_three_workloads,workload,workload,Ethereum,PayPal,energy_observed,iqr_pct,median,10,10,134,13,15,13.627857498005033,11.179391165591474,20.7838193479468
legacy_three_workloads,workload,workload,Ethereum,PayPal,energy_observed,sample_std_pct,mean,10,10,134,13,15,13.72681939295541,11.438537408789118,14.610365336923499
legacy_three_workloads,workload,workload,Ethereum,PayPal,energy_observed,sample_std_pct,median,10,10,134,13,15,12.639396593403504,10.226433734123479,14.654005814023373
legacy_three_workloads,workload,workload,Ethereum,VISA,energy_observed,iqr_pct,mean,10,10,132,13,15,19.77502327908703,14.350790309186314,24.585965089658984
legacy_three_workloads,workload,workload,Ethereum,VISA,energy_observed,iqr_pct,median,10,10,132,13,15,21.794854185581045,12.193369347009577,24.94740919932698
legacy_three_workloads,workload,workload,Ethereum,VISA,energy_observed,sample_std_pct,mean,10,10,132,13,15,15.284315623333246,12.702276017987518,16.137273072951004
legacy_three_workloads,workload,workload,Ethereum,VISA,energy_observed,sample_std_pct,median,10,10,132,13,15,14.455301105910124,11.89457235005524,16.04277482707028
legacy_three_workloads,workload,workload,Quorum,GAFAM,energy_observed,iqr_pct,mean,10,10,137,10,17,17.17561656997738,13.71899934621895,22.114365538832967
legacy_three_workloads,workload,workload,Quorum,GAFAM,energy_observed,iqr_pct,median,10,10,137,10,17,16.392148191059015,12.322626219897927,21.81732326566477
legacy_three_workloads,workload,workload,Quorum,GAFAM,energy_observed,sample_std_pct,mean,10,10,137,10,17,14.791549648038025,12.375035045864236,15.596376459735676
legacy_three_workloads,workload,workload,Quorum,GAFAM,energy_observed,sample_std_pct,median,10,10,137,10,17,14.133598982555903,11.769740362924079,15.288776387499393
legacy_three_workloads,workload,workload,Quorum,PayPal,energy_observed,iqr_pct,mean,10,10,138,11,17,18.304897518465573,13.47721615812371,22.22925979732505
legacy_three_workloads,workload,workload,Quorum,PayPal,energy_observed,iqr_pct,median,10,10,138,11,17,18.556457050242336,11.731523915737382,23.052445002880564
legacy_three_workloads,workload,workload,Quorum,PayPal,energy_observed,sample_std_pct,mean,10,10,138,11,17,13.419301577211309,11.38912127370027,14.095498150305037
legacy_three_workloads,workload,workload,Quorum,PayPal,energy_observed,sample_std_pct,median,10,10,138,11,17,13.035708502320574,10.980992383925194,14.31233806073159
legacy_three_workloads,workload,workload,Quorum,VISA,energy_observed,iqr_pct,mean,10,10,147,11,18,17.0170363821779,13.087224799378584,20.651679374688644
legacy_three_workloads,workload,workload,Quorum,VISA,energy_observed,iqr_pct,median,10,10,147,11,18,17.005112720725595,11.658522408912553,20.92913006998453
legacy_three_workloads,workload,workload,Quorum,VISA,energy_observed,sample_std_pct,mean,10,10,147,11,18,13.662689134612247,11.559150106014467,14.358622910518838
legacy_three_workloads,workload,workload,Quorum,VISA,energy_observed,sample_std_pct,median,10,10,147,11,18,14.059469942291418,11.07219790601541,14.768252834475376
legacy_three_workloads,workload,workload,Solana,GAFAM,energy_observed,iqr_pct,mean,10,10,132,13,15,18.236885627029437,12.766452202486352,21.583268844361633
legacy_three_workloads,workload,workload,Solana,GAFAM,energy_observed,iqr_pct,median,10,10,132,13,15,17.341023890036976,10.913343312694312,21.43952720300049
legacy_three_workloads,workload,workload,Solana,GAFAM,energy_observed,sample_std_pct,mean,10,10,132,13,15,14.136521979518736,11.403475022749864,15.141407662096722
legacy_three_workloads,workload,workload,Solana,GAFAM,energy_observed,sample_std_pct,median,10,10,132,13,15,15.298123836103857,10.927755540274113,16.178848433459095
legacy_three_workloads,workload,workload,Solana,PayPal,energy_observed,iqr_pct,mean,10,10,144,13,24,15.819565064511147,11.592875276840099,18.84729539129193
legacy_three_workloads,workload,workload,Solana,PayPal,energy_observed,iqr_pct,median,10,10,144,13,24,15.455044857332393,10.042335091276108,19.049412350305676
legacy_three_workloads,workload,workload,Solana,PayPal,energy_observed,sample_std_pct,mean,10,10,144,13,24,11.968178732957053,10.12977622570831,12.529814765374967
legacy_three_workloads,workload,workload,Solana,PayPal,energy_observed,sample_std_pct,median,10,10,144,13,24,12.321021322924825,9.37222575625168,13.229379008771712
legacy_three_workloads,workload,workload,Solana,VISA,energy_observed,iqr_pct,mean,10,10,151,13,26,14.654431257624296,11.058929322647602,17.022226882753223
legacy_three_workloads,workload,workload,Solana,VISA,energy_observed,iqr_pct,median,10,10,151,13,26,15.238486306770472,9.589407321868611,17.055185539340908
legacy_three_workloads,workload,workload,Solana,VISA,energy_observed,sample_std_pct,mean,10,10,151,13,26,10.838999945035036,9.207102847129397,11.360379371794009
legacy_three_workloads,workload,workload,Solana,VISA,energy_observed,sample_std_pct,median,10,10,151,13,26,10.513866828988956,7.997519390190351,11.118726698031397
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,iqr_pct,mean,15,15,196,13,14,15.122049674547167,12.27010695278182,19.293890705576032
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,iqr_pct,median,15,15,196,13,14,13.457602366317639,10.096646546029415,18.71547731614568
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,sample_std_pct,mean,15,15,196,13,14,13.952624592636738,11.637767462572766,14.545456790804408
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,energy_observed,sample_std_pct,median,15,15,196,13,14,13.727656608137007,10.791431347322233,14.631925515798528
legacy_three_workloads,scaling,network_size,Algorand,40 nodes,energy_observed,iqr_pct,mean,15,15,195,13,13,16.79141502538037,12.879971367244245,19.675013675348993
