blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,statistic,n_metric,point_estimate,ci_lower,ci_upper
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,13.369995900137244,1.0803044170061364,22.73221042153817
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,1,,,
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,1,,,
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,61.11490174672489,6.924129002898206,92.2260591371365
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,40.94715847860003,25.80480758681731,52.72035341681489
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,8,132.3756906077348,43.243623076382555,199.57249732810826
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,8,93.66431028884897,50.06442329958863,143.21610334952672
Solana,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,2,26.65832290362953,0.0,26.65832290362953
Solana,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,2,37.7005618004342,0.0,37.7005618004342
Solana,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,1,,,
Solana,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,1,,,
Solana,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,2,44.72361809045228,0.0,44.72361809045228
Solana,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,2,63.2487472619123,0.0,63.2487472619123
Solana,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,12,35.03649635036496,14.72296108799176,82.38444176297514
Solana,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,12,49.48844428673949,20.42866474052948,63.697217673347595
Solana,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,2,47.811993517017825,0.0,47.811993517017825
Solana,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,2,67.61636967586111,0.0,67.61636967586111
Solana,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,9,28.881987577639755,6.704138800050474,125.30934848404858
Solana,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,9,59.70300221382545,17.99333046432627,75.00391358389112
Solana,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,14,56.19996860775388,26.399665123446113,115.95486791595364
Solana,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,14,57.06625182152997,33.111955736160965,71.1011465900714
Solana,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,torus,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,28.04125208802383,5.7929880981967745,40.85822562867866
Solana,torus,DDoS,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,22.714429562238497,12.302374703670784,32.683493149855856
Solana,torus,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,torus,DDoS,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,torus,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,10,89.59999999999998,31.96306425216257,179.56433135114628
Solana,torus,FIFA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,10,80.9655070590763,47.02645277543951,118.97288314262586
Solana,torus,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,torus,FIFA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,13,65.0357339197361,18.63941427699817,99.14093766079067
Solana,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,13,39.551236422395654,24.410911030997827,52.72995838897485
Solana,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,13,16.224648985959433,4.173354735152492,28.888888888888882
Solana,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,13,15.95591272490311,7.7794252703114575,21.46812121281941
Solana,torus,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,12,92.87897310513449,35.46649275894275,137.30660793233216
Solana,torus,Gaming,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,12,63.09664219710325,39.05576554497137,85.13677405285021
Solana,torus,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,0,,,
Solana,torus,Gaming,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,0,,,
Solana,torus,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,11,75.85057209971963,14.517227080105748,121.57022166818889
Solana,torus,PayPal,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,11,45.933549863799314,22.356903354470237,65.68221160288368
Solana,torus,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,1,,,
Solana,torus,PayPal,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,1,,,
Solana,torus,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,iqr_pct,15,58.01434122673307,19.25834536154255,82.65922806079817
Solana,torus,VISA,8,16,10,2023,hop,10 nodes,0,tps_positive_commit,sample_std_pct,15,41.13391680827522,27.663850991001468,49.84873843380816
Solana,torus,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,iqr_pct,1,,,
Solana,torus,VISA,8,16,10,2023,hop,40 nodes,0,tps_positive_commit,sample_std_pct,1,,,
Algorand,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,18.30068337129841,6.514590303531553,27.800901670543368
Algorand,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,13.023422116012881,7.729130224085252,16.447324682414266
Algorand,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,17.769737172722255,3.1342831816236223,47.758846226941934
Algorand,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,20.176919433621556,7.804652508373869,23.31574600131687
Algorand,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,16,97.40886873564574,22.445711753289324,123.14422101902873
Algorand,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,16,49.69334156047883,33.1384487758165,61.10853829098532
Algorand,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,24.127920810926568,7.524305529746697,65.45131399708295
Algorand,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,30.478710914402257,12.776521572943684,37.94088724303796
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,8.12908496732027,2.1499413875649465,19.55175193362389
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,15.638952966676369,3.861490787555226,22.507440902531258
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,52.592763753297504,6.577436947439302,86.09373271441032
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,37.377382744549514,22.933805465091773,42.83406682829651
Algorand,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,13.935280882433641,4.670241780999748,32.70998958340801
Algorand,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,14.3439739361822,6.753057800573676,19.377311411037276
Algorand,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,18.37833271900725,7.318407852327151,32.29097477703319
Algorand,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,13.999376226364065,9.167524758195494,16.97548256722903
Algorand,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,0.7607232722804117,0.30404022686077825,1.292473244049359
Algorand,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,0.6130122115997659,0.3524197435119045,0.7932939793635707
Algorand,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,1.1263212614798022,0.2996250365770541,1.9499250028845032
Algorand,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,0.7768102404893173,0.5064664589298812,0.9413018665228883
Algorand,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,3.421502829319635,1.1339821748828047,6.510487547446884
Algorand,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,2.724852484857528,1.9010487824658329,3.224480685205603
Algorand,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,9.831053901850359,3.522531271687944,27.14017700968483
Algorand,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,12.68768810328116,6.548050865315504,16.34596814177903
Algorand,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,14,15.944133807760263,4.487801047005901,28.5129034419119
Algorand,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,14,13.197788365702134,8.72026570874737,16.41394807699742
Algorand,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,29.437229437229437,3.7689404390079755,63.57022998617771
Algorand,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,27.00574969411933,13.827260773940889,32.143042722767625
Algorand,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,14,39.59099903514368,11.41376273814911,91.62503225480833
Algorand,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,14,35.099050537843986,16.698764720710077,49.19148330011487
Algorand,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,31.271649603571706,4.269307086135355,91.7611872329818
Algorand,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,42.55045699233398,21.82970329021426,57.7647090820324
Algorand,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,14,7.224444143167033,3.5705429951289402,22.998936735491085
Algorand,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,14,10.974762306313226,4.269479889463144,15.570486020294547
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,33.80298916367017,7.390410714244782,70.90091348168599
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,31.414237117695205,18.346415987397364,36.543137948527914
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,15.222180324289996,5.533096178757917,20.165084935002778
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,10.52983728011631,6.0608839535785055,14.218510353418322
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,19.090768718152937,6.311527578284155,28.36480750611346
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,11.867841861183832,8.017778531813661,14.085461396204584
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,0.766509433962263,0.1704135806515006,1.1927387115800558
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,0.5084521540550708,0.34002550019840133,0.6005252224327987
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,0.6300357424123104,0.15847836390810008,40.1538722633931
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,17.662702162867337,0.3726722424489801,21.915444148063525
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,2.356732802900602,0.2681490507298096,3.2073068220973164
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,9.438237392485151,0.8635245969660421,14.311530808268254
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,23.766225420897044,7.411333052785026,39.490469048672075
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,19.160616831615286,11.736146774200098,24.473286258478037
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,14.413458989129667,4.069757331139408,18.097342225767033
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,8.396467410119515,5.787248113188708,10.127709022252377
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,24.625144175317192,10.939193023146073,56.670807251464005
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,22.775481937737766,12.35181875166461,27.944741084084054
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,20.577793700941275,2.86608759413223,96.61599307685609
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,32.86202724321873,10.994524272086736,50.07379545569289
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,17.08174371090496,5.30364368107389,41.52186149968523
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,23.084249181095945,9.536713888727723,30.48303140538162
Algorand,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,13.128866363568612,4.575778075363069,24.500017805079345
Algorand,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,10.619952958467355,6.71520471849751,13.100941165315156
Algorand,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,17.608876696223,4.940836796369529,50.57219601008515
Algorand,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,32.97890270632356,12.5234068612631,42.977901484685624
Algorand,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,21.64699518998589,6.260041811561969,33.30227870743291
Algorand,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,14.980502401850588,9.355317325088542,18.74938761900775
Algorand,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,20.687001038198545,4.959185427674095,43.624918902013945
Algorand,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,18.235720559977725,10.15121085483855,24.01102618995766
Algorand,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,0.5876275345473206,0.16796923580551307,0.840989845133412
Algorand,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,0.4860630890763428,0.26711867907659587,0.6542912090092762
Algorand,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,0.6186425554696335,0.24060669906806353,43.46817855828244
Algorand,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,17.641000375094922,0.3663996908526004,21.364122858135545
Algorand,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,3.0681482938342044,1.2887204743595342,5.571202171728604
Algorand,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,8.306560875472739,1.496486464066334,12.495663773480441
Algorand,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,19.545677398267692,4.737443598451867,39.29436716851988
Algorand,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,17.331759180699688,10.146298250237537,22.12270867496753
Algorand,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,6.072262673444161,1.9064822927742253,12.608336711807768
Algorand,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,5.532011182251052,3.258265369848999,7.104198516609219
Algorand,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,19.858863865861963,5.5444844015352475,33.32325222588665
Algorand,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,14.705481590308137,8.384972563232976,19.128416841423483
Algorand,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,17,48.12940458354143,19.255701795246345,75.3564027954978
Algorand,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,17,34.491261812818266,23.302587502936614,43.183148434052995
Algorand,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,11,11.523456314420578,4.872488369927699,22.604964147544486
Algorand,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,11,10.798107576480415,5.880661795683144,14.083718873173549
Algorand,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,13.03799644678778,3.1164275246251405,26.66929312840665
Algorand,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,13.191794610816073,6.926068215077141,18.117499803485956
Algorand,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,33.85699155942103,10.434134899299456,55.40062085538034
Algorand,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,23.326965466659576,15.713598890493248,27.604731776207466
Algorand,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,12,10.218718051984265,2.3078984935948155,20.4624980597934
Algorand,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,12,9.157640865010077,4.518544967669856,12.177974924529488
Algorand,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,17.13973799126638,4.362623477772429,29.03270643330286
Algorand,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,11.621453490660997,7.256331772982307,14.14872664277236
Algorand,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,1.3727560718057081,0.39103624605204107,1.772998147554515
Algorand,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,0.7799495355289024,0.5177181547366759,0.9229745351645972
Algorand,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,0.910683012259198,0.3256839362661636,1.300130013001307
Algorand,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,0.6587746696065885,0.3677673245939965,0.8789782985872086
Algorand,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,12.826237817940436,2.7542892578875597,15.526461554867733
Algorand,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,9.98999932917583,5.367043520679638,13.406751401044836
Algorand,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,20.738511786853763,6.8166423169531365,31.83343327076514
Algorand,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,16.051570923556852,9.233368894856076,20.246959026501006
Algorand,torus,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,20.47682653292674,4.498896142311216,29.239138398713152
Algorand,torus,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,12.61923515969464,8.542187815810644,15.337795069853742
Algorand,torus,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,9.16558995709112,3.266483847042411,29.205260231644854
Algorand,torus,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,12.738692827011121,6.508745103287962,15.78329616534827
Algorand,torus,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,34.51308521830615,10.673869444091649,89.38054400266913
Algorand,torus,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,30.983790222104318,13.254451665685819,44.28788035999814
Algorand,torus,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,22.710897628339836,9.289690529470095,53.929993022931065
