hash,workload,run,mode,dataset,link_strategy,cores,ram,secondaries,network_size,dynamic,submit_number,commit_number,abort_number,average_load,average_throughput,average_latency,median_latency,start_bench,blockchain,MiB-Rx,MiB-Tx,energy,bandwidth,switch,latency
1b1a77,football,2,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40156.9,0.0,0.0,0.0,2025-06-13 16:56:33.588,quorum,1633.24,1590.53,7.963621092219626,1.0,0,0
1b1a77,football,1,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-13 16:41:33.512,quorum,1633.24,1590.53,9.446137163235536,1.0,0,0
1b1a77,football,9,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40109.4,0.0,0.0,0.0,2025-06-13 18:44:36.610,quorum,1633.24,1590.53,7.479099526833944,1.0,0,0
1b1a77,football,4,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-13 17:26:48.557,quorum,1633.24,1590.53,8.680793580113907,1.0,0,0
1b1a77,football,5,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,39953.9,0.0,0.0,0.0,2025-06-13 17:42:28.355,quorum,1633.24,1590.53,9.003463655467193,1.0,0,0
1b1a77,football,6,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-13 17:57:46.156,quorum,1633.24,1590.53,10.15361730677085,1.0,0,0
1b1a77,football,10,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.4,0.0,0.0,0.0,2025-06-13 18:59:31.043,quorum,1633.24,1590.53,7.788213440910752,1.0,0,0
1b1a77,football,7,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-13 18:13:21.830,quorum,1633.24,1590.53,11.125138194142439,1.0,0,0
90aee4,visa,2,torus-l,diablo,hop,8,16,10,4,0,540000,4201,0,1800.0,14.0,8.34,4.82,2024-06-08 06:13:32.277,quorum,89.74,89.73,25.697861590228626,1.0,0,0
90aee4,visa,1,torus-l,diablo,hop,8,16,10,4,0,540000,3897,0,1800.0,13.0,8.8,5.54,2024-06-08 06:02:09.073,quorum,89.74,89.73,23.221206457411068,1.0,0,0
08acba,10000,2,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-06-08 06:35:41.572,quorum,240.82,239.75,9.331281481337431,1.0,0,0
08acba,10000,1,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-06-08 06:24:38.718,quorum,240.82,239.75,10.634691937576829,1.0,0,0
103525,dota,2,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2024-06-08 07:37:15.125,quorum,121.45,117.55,22.431862386831245,1.0,0,0
103525,dota,1,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2024-06-08 07:21:41.311,quorum,121.45,117.55,22.237642503276273,1.0,0,0
0a2fbb,gafam,2,torus-l,diablo,hop,8,16,10,4,0,30320,2956,0,167.7,16.3,24.79,25.28,2024-06-08 05:48:47.848,quorum,132.07,132.38,17.874628239106947,1.0,0,0
ccae3f,football,2,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2024-06-08 07:06:05.042,quorum,310.6,304.57,8.006077944635617,1.0,0,0
ccae3f,football,1,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2024-06-08 06:50:20.555,quorum,310.6,304.57,7.90498108980697,1.0,0,0
27d7b5,paypal,2,torus-l,diablo,hop,8,16,10,4,0,59990,59237,0,200.0,197.5,5.07,5.06,2024-06-08 05:24:00.654,quorum,51.72,51.88,19.460999542060286,1.0,0,0
27d7b5,paypal,1,torus-l,diablo,hop,8,16,10,4,0,59990,59415,0,200.0,198.1,5.03,5.02,2024-06-08 05:12:21.568,quorum,51.72,51.88,20.895156564855238,1.0,0,0
c18aad,visa,1,torus-l,diablo,hop,8,16,10,4,0,540000,1165,0,1800.0,3.9,14.56,14.0,2024-06-08 15:42:17.541,quorum,6.63,6.13,21.41524470561208,1.0,0,0
c18aad,visa,2,torus-l,diablo,hop,8,16,10,4,0,540000,2439,0,1800.0,8.1,7.36,4.02,2024-06-08 15:53:40.711,quorum,6.63,6.13,20.03290482518317,1.0,0,0
4b7eab,gafam,3,torus-l,diablo,hop,8,16,10,4,0,30320,30,0,167.7,0.2,15.95,15.95,2024-06-17 08:29:31.279,quorum,48.24,46.85,12.823942456930599,1.0,0,0
4b7eab,gafam,2,torus-l,diablo,hop,8,16,10,4,0,30320,673,0,167.7,3.7,34.59,38.24,2024-06-17 08:16:14.436,quorum,48.24,46.85,19.546126367873335,1.0,0,0
1057e8,visa,1,torus-l,diablo,hop,8,16,10,4,0,540000,2485,0,1800.0,8.3,5.96,5.96,2024-06-17 07:28:25.525,quorum,9.81,9.33,19.31572952572334,1.0,0,0
1057e8,visa,3,torus-l,diablo,hop,8,16,10,4,0,540000,2912,0,1800.0,9.7,5.74,4.37,2024-06-17 07:51:14.419,quorum,9.81,9.33,21.867197015643303,1.0,0,0
1057e8,visa,2,torus-l,diablo,hop,8,16,10,4,0,540000,3222,0,1800.0,10.7,6.54,4.82,2024-06-17 07:39:47.095,quorum,9.81,9.33,18.010918660174095,1.0,0,0
c0c900,gafam,9,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 11:52:28.231,quorum,114.46,113.06,12.821328233929478,1.0,0,0
c0c900,gafam,6,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 11:12:30.314,quorum,114.46,113.06,17.261097690834323,1.0,0,0
c0c900,gafam,4,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 10:45:51.715,quorum,114.46,113.06,13.858405260274319,1.0,0,0
c0c900,gafam,7,torus-l,diablo,hop,8,16,10,4,0,30320,2,0,167.7,0.0,142.12,142.12,2025-06-14 11:25:48.700,quorum,114.46,113.06,15.19456996289448,1.0,0,0
c0c900,gafam,3,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 10:32:31.463,quorum,114.46,113.06,12.590541672452591,1.0,0,0
c0c900,gafam,5,torus-l,diablo,hop,8,16,10,4,0,30320,169,0,167.7,0.9,22.43,28.92,2025-06-14 10:59:11.330,quorum,114.46,113.06,16.385297651583674,1.0,0,0
c0c900,gafam,1,torus-l,diablo,hop,8,16,10,4,0,30320,16,0,167.7,0.1,117.22,117.22,2025-06-14 10:05:32.122,quorum,114.46,113.06,14.106044002996743,1.0,0,0
c0c900,gafam,8,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 11:39:07.839,quorum,114.46,113.06,11.461337375442984,1.0,0,0
c0c900,gafam,2,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 10:18:49.945,quorum,114.46,113.06,15.580053571575068,1.0,0,0
c0c900,gafam,10,torus-l,diablo,hop,8,16,10,4,0,30320,0,0,167.7,0.0,0.0,0.0,2025-06-14 12:05:47.654,quorum,114.46,113.06,14.705058836025959,1.0,0,0
486a84,paypal,9,torus-l,diablo,hop,8,16,10,4,0,59990,59437,0,200.0,198.2,5.11,5.11,2025-06-14 13:48:09.858,quorum,401.12,401.01,20.295932567905226,1.0,0,0
486a84,paypal,6,torus-l,diablo,hop,8,16,10,4,0,59990,58547,0,200.0,195.2,5.12,5.11,2025-06-14 13:15:08.978,quorum,401.12,401.01,27.226987710261668,1.0,0,0
486a84,paypal,4,torus-l,diablo,hop,8,16,10,4,0,59990,58973,0,200.0,196.6,4.97,4.96,2025-06-14 12:52:26.539,quorum,401.12,401.01,19.85377453331925,1.0,0,0
486a84,paypal,7,torus-l,diablo,hop,8,16,10,4,0,59990,59424,0,200.0,198.1,4.98,4.98,2025-06-14 13:26:29.688,quorum,401.12,401.01,22.53688386472246,1.0,0,0
486a84,paypal,3,torus-l,diablo,hop,8,16,10,4,0,59990,59207,0,200.0,197.4,5.23,5.22,2025-06-14 12:41:36.743,quorum,401.12,401.01,20.71407792711134,1.0,0,0
486a84,paypal,5,torus-l,diablo,hop,8,16,10,4,0,59990,59327,0,200.0,197.8,5.01,5.01,2025-06-14 13:03:46.205,quorum,401.12,401.01,26.41167447203655,1.0,0,0
486a84,paypal,1,torus-l,diablo,hop,8,16,10,4,0,59990,58628,0,200.0,195.5,5.16,5.15,2025-06-14 12:18:29.933,quorum,401.12,401.01,23.34267428727538,1.0,0,0
486a84,paypal,8,torus-l,diablo,hop,8,16,10,4,0,59990,59438,0,200.0,198.2,5.09,5.09,2025-06-14 13:37:19.915,quorum,401.12,401.01,18.96936759946843,1.0,0,0
486a84,paypal,2,torus-l,diablo,hop,8,16,10,4,0,59990,59375,0,200.0,197.9,5.08,5.07,2025-06-14 12:29:54.071,quorum,401.12,401.01,20.660979048658707,1.0,0,0
486a84,paypal,10,torus-l,diablo,hop,8,16,10,4,0,59990,58884,0,200.0,196.3,5.07,5.06,2025-06-14 13:59:30.291,quorum,401.12,401.01,25.819854854064985,1.0,0,0
d36352,dota,9,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 22:35:32.731,quorum,651.7,627.85,15.80471433464346,1.0,0,0
d36352,dota,6,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 21:49:27.175,quorum,651.7,627.85,23.618452367615983,1.0,0,0
d36352,dota,4,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 21:19:20.453,quorum,651.7,627.85,20.757465049654428,1.0,0,0
d36352,dota,7,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13324.7,0.0,0.0,0.0,2025-06-14 22:04:39.713,quorum,651.7,627.85,22.292717057656688,1.0,0,0
d36352,dota,3,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 21:04:15.228,quorum,651.7,627.85,22.15509726322713,1.0,0,0
d36352,dota,5,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 21:34:26.838,quorum,651.7,627.85,20.126154969116687,1.0,0,0
d36352,dota,1,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 20:33:23.881,quorum,651.7,627.85,18.64092485934392,1.0,0,0
d36352,dota,8,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 22:20:32.875,quorum,651.7,627.85,22.339501787383195,1.0,0,0
d36352,dota,2,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 20:49:02.406,quorum,651.7,627.85,20.274765505402577,1.0,0,0
d36352,dota,10,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2025-06-14 22:51:15.406,quorum,651.7,627.85,20.86221263963567,1.0,0,0
1f3740,visa,9,torus-l,diablo,hop,8,16,10,4,0,540000,176,0,1800.0,0.6,8.84,8.85,2025-06-14 15:41:09.067,quorum,481.81,480.56,22.526637540048625,1.0,0,0
1f3740,visa,6,torus-l,diablo,hop,8,16,10,4,0,540000,2573,0,1800.0,8.6,8.37,8.17,2025-06-14 15:07:47.618,quorum,481.81,480.56,24.622583943810717,1.0,0,0
1f3740,visa,4,torus-l,diablo,hop,8,16,10,4,0,540000,2557,0,1800.0,8.5,8.26,8.27,2025-06-14 14:44:55.345,quorum,481.81,480.56,15.471207549601079,1.0,0,0
1f3740,visa,7,torus-l,diablo,hop,8,16,10,4,0,540000,1011,0,1800.0,3.4,55.64,11.02,2025-06-14 15:18:42.893,quorum,481.81,480.56,27.040405680346257,1.0,0,0
1f3740,visa,3,torus-l,diablo,hop,8,16,10,4,0,540000,2570,0,1800.0,8.6,9.46,9.55,2025-06-14 14:34:00.578,quorum,481.81,480.56,20.914274150971092,1.0,0,0
1f3740,visa,5,torus-l,diablo,hop,8,16,10,4,0,540000,2005,0,1800.0,6.7,9.4,9.49,2025-06-14 14:56:21.066,quorum,481.81,480.56,22.651148728313775,1.0,0,0
1f3740,visa,1,torus-l,diablo,hop,8,16,10,4,0,540000,1498,0,1799.7,5.0,10.89,10.84,2025-06-14 14:11:04.429,quorum,481.81,480.56,26.561234352202135,1.0,0,0
1f3740,visa,8,torus-l,diablo,hop,8,16,10,4,0,540000,2592,0,1800.0,8.6,8.32,8.33,2025-06-14 15:29:39.201,quorum,481.81,480.56,26.682239876221086,1.0,0,0
1f3740,visa,2,torus-l,diablo,hop,8,16,10,4,0,540000,365,0,1800.0,1.2,8.88,8.89,2025-06-14 14:22:33.827,quorum,481.81,480.56,21.078268903786118,1.0,0,0
1f3740,visa,10,torus-l,diablo,hop,8,16,10,4,0,540000,829,0,1800.0,2.8,9.0,8.66,2025-06-14 15:52:57.750,quorum,481.81,480.56,18.2880139737272,1.0,0,0
13b0a3,football,9,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40027.9,0.0,0.0,0.0,2025-06-14 20:02:53.751,quorum,1672.6,1635.59,9.421654188354415,1.0,0,0
13b0a3,football,6,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.4,0.0,0.0,0.0,2025-06-14 19:16:56.882,quorum,1672.6,1635.59,8.613007218250685,1.0,0,0
13b0a3,football,4,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-14 18:46:38.827,quorum,1672.6,1635.59,11.690043022364634,1.0,0,0
13b0a3,football,7,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-14 19:32:36.157,quorum,1672.6,1635.59,8.524957770082679,1.0,0,0
13b0a3,football,3,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-14 18:31:33.385,quorum,1672.6,1635.59,9.112401619854491,1.0,0,0
13b0a3,football,5,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-14 19:01:49.007,quorum,1672.6,1635.59,8.837056020326484,1.0,0,0
13b0a3,football,1,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2025-06-14 18:00:43.833,quorum,1672.6,1635.59,8.26352964746665,1.0,0,0
13b0a3,football,8,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,39629.7,0.0,0.0,0.0,2025-06-14 19:47:46.769,quorum,1672.6,1635.59,10.942180383523608,1.0,0,0
13b0a3,football,2,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.4,0.0,0.0,0.0,2025-06-14 18:15:47.252,quorum,1672.6,1635.59,7.663065261841106,1.0,0,0
13b0a3,football,10,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40011.3,0.0,0.0,0.0,2025-06-14 20:18:10.645,quorum,1672.6,1635.59,8.459884373193836,1.0,0,0
c7be65,10000,9,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9982.5,0.0,0.0,0.0,2025-06-14 17:34:05.386,quorum,1290.61,1280.49,12.601543388642838,1.0,0,0
c7be65,10000,6,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 17:01:00.046,quorum,1290.61,1280.49,9.215842958288023,1.0,0,0
c7be65,10000,4,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 16:38:25.423,quorum,1290.61,1280.49,10.30250643814604,1.0,0,0
c7be65,10000,7,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 17:12:00.740,quorum,1290.61,1280.49,11.66871899659851,1.0,0,0
c7be65,10000,3,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 16:27:21.465,quorum,1290.61,1280.49,10.251521275499389,1.0,0,0
c7be65,10000,5,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 16:49:57.847,quorum,1290.61,1280.49,10.542643273551464,1.0,0,0
c7be65,10000,1,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 16:04:43.091,quorum,1290.61,1280.49,9.901921687695062,1.0,0,0
c7be65,10000,8,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 17:23:02.603,quorum,1290.61,1280.49,12.613054933047232,1.0,0,0
c7be65,10000,2,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 16:15:44.979,quorum,1290.61,1280.49,9.888354345208855,1.0,0,0
c7be65,10000,10,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2025-06-14 17:45:10.891,quorum,1290.61,1280.49,11.286233174050302,1.0,0,0
e4fad8,visa,1,torus-l,diablo,hop,8,16,10,4,0,540000,3454,0,1800.0,11.5,20.58,16.49,2024-05-04 16:12:41.179,quorum,34.77,34.55,23.981323755511916,0.0,0,0
87abaf,paypal,1,torus-l,diablo,hop,8,16,10,4,0,59990,59447,0,200.0,198.2,5.02,5.01,2024-05-04 16:00:47.513,quorum,25.73,25.76,24.54933741392844,0.0,0,0
99dae3,paypal,1,full-mesh,our,hop,8,16,10,1,0,59990,30276,0,200.0,100.9,38.01,14.05,2024-05-13 13:22:44.953,quorum,2.28,2.51,26.876351488290723,0.0,0,0
2a6fc5,paypal,2,full-mesh,our,hop,8,16,10,1,0,59990,24803,0,200.0,82.7,62.72,59.48,2024-06-24 20:03:23.333,quorum,9.59,11.11,24.830128053033363,1.0,0,0
2a6fc5,paypal,3,full-mesh,our,hop,8,16,10,1,0,59990,58915,0,200.0,196.4,13.41,5.93,2024-06-24 20:13:30.964,quorum,9.59,11.11,21.650433787998853,1.0,0,0
2a6fc5,paypal,4,full-mesh,our,hop,8,16,10,1,0,59990,18322,0,200.0,61.1,53.78,49.69,2024-06-24 20:23:08.137,quorum,9.59,11.11,22.18033424892613,1.0,0,0
2a6fc5,paypal,1,full-mesh,our,hop,8,16,10,1,0,59990,58835,0,200.0,196.1,14.72,6.0,2024-06-24 19:53:16.410,quorum,9.59,11.11,21.531695599805392,1.0,0,0
fa540a,10000,1,fat-tree-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-04-21 23:45:17.406,quorum,4.75,3.7,7.464836778545927,0.0,0,0
474dd4,dota,1,fat-tree-l,diablo,hop,8,16,10,4,0,3678700,0,0,13323.4,0.0,0.0,0.0,2024-04-22 00:23:33.428,quorum,15.97,13.85,26.06790389509227,0.0,0,0
73c19c,football,1,fat-tree-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.4,0.0,0.0,0.0,2024-04-22 00:10:50.252,quorum,32.18,28.77,9.310666806090792,0.0,0,0
ee2671,gafam,1,fat-tree-l,diablo,hop,8,16,10,4,0,30320,11822,0,167.7,65.4,101.44,103.99,2024-04-21 23:55:57.989,quorum,10.02,9.32,13.321276264880897,0.0,0,0
edecbd,gafam,1,full-mesh,diablo,hop,8,16,10,4,0,30320,3184,0,167.7,17.6,69.1,68.26,2024-04-22 08:52:08.398,quorum,12.1,11.2,12.667673864748528,0.0,0,0
a80966,dota,1,full-mesh,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2024-04-22 09:19:32.548,quorum,16.65,13.99,23.224138266508962,0.0,0,0
77b7c2,10000,1,full-mesh,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-04-22 08:41:23.221,quorum,5.06,3.97,11.144864770037394,0.0,0,0
57eec7,football,1,full-mesh,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2024-04-22 09:06:49.491,quorum,33.85,29.07,9.342963761316035,0.0,0,0
d81f5e,10000,1,hypercube,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-04-22 00:53:18.285,quorum,6.14,5.19,9.039544631360192,0.0,0,0
3907fb,dota,1,hypercube,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2024-04-22 01:31:03.398,quorum,15.81,13.52,23.13237355175267,0.0,0,0
d642f6,football,1,hypercube,diablo,hop,8,16,10,4,0,4056130,0,0,39913.9,0.0,0.0,0.0,2024-04-22 01:18:44.297,quorum,30.96,27.42,10.215129207131005,0.0,0,0
27ae76,gafam,1,hypercube,diablo,hop,8,16,10,4,0,30320,5749,0,167.7,31.8,143.12,154.65,2024-04-22 01:03:58.033,quorum,11.14,10.44,13.123725630279854,0.0,0,0
efc365,10000,1,scale-free-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-04-21 21:29:22.775,quorum,5.51,4.64,9.013859882686067,0.0,0,0
d09712,dota,1,scale-free-l,diablo,hop,8,16,10,4,0,3678700,0,0,13328.6,0.0,0.0,0.0,2024-04-21 22:08:38.362,quorum,17.37,14.78,24.195647647984064,0.0,0,0
1b24b0,football,1,scale-free-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2024-04-21 21:56:01.687,quorum,35.83,31.49,9.03212572071438,0.0,0,0
7fbd61,gafam,1,scale-free-l,diablo,hop,8,16,10,4,0,30320,1267,0,167.7,7.0,136.47,137.59,2024-04-21 21:40:01.130,quorum,12.15,11.51,13.978411992364661,0.0,0,0
ecf5af,10000,1,torus-l,diablo,hop,8,16,10,4,0,1199990,0,0,9999.9,0.0,0.0,0.0,2024-04-21 22:37:26.438,quorum,5.77,4.99,7.148586342594346,0.0,0,0
0c6c5c,dota,1,torus-l,diablo,hop,8,16,10,4,0,3678700,0,0,13325.9,0.0,0.0,0.0,2024-04-21 23:16:44.334,quorum,14.7,12.84,23.899984277893246,0.0,0,0
697489,football,1,torus-l,diablo,hop,8,16,10,4,0,4056130,0,0,40159.3,0.0,0.0,0.0,2024-04-21 23:04:08.118,quorum,27.08,24.92,11.282747213879789,0.0,0,0
2893af,gafam,1,torus-l,diablo,hop,8,16,10,4,0,30320,4646,0,167.7,25.7,165.81,162.82,2024-04-21 22:48:03.928,quorum,10.51,9.95,14.27959200526049,0.0,0,0
d4b486,10000,1,fat-tree-l,diablo,hop,8,16,10,1,0,1199990,15340,0,9742.6,124.5,68.26,67.52,2024-05-10 14:41:54.782,solana,217.64,213.64,10.748204901881891,0.0,0,0
0bb997,paypal,1,fat-tree-l,diablo,hop,8,16,10,1,0,59990,22043,0,200.0,73.5,93.9,95.61,2024-05-10 14:07:54.926,solana,18.26,18.19,18.926550031918683,0.0,0,0
6e75d5,visa,1,fat-tree-l,diablo,hop,8,16,10,1,0,540000,71168,0,1800.0,237.2,73.95,73.39,2024-05-10 14:31:04.412,solana,55.9,55.54,22.898761562120598,0.0,0,0
301d76,gafam,1,fat-tree-l,diablo,hop,8,16,10,1,0,30320,5623,0,167.7,31.1,67.19,55.06,2024-05-10 14:19:50.988,solana,58.77,58.63,14.448025931225562,0.0,0,0
bc565f,football,1,fat-tree-l,diablo,hop,8,16,10,1,0,4056130,2008,0,33397.7,16.5,87.5,87.2,2024-05-10 15:00:08.538,solana,386.07,364.33,12.190003062204344,0.0,0,0
e85992,dota,1,fat-tree-l,diablo,hop,8,16,10,1,0,3678700,11679,0,12281.8,39.0,75.14,73.16,2024-05-10 18:17:15.819,solana,42.06,36.23,21.643443426828355,0.0,0,0
938657,football,1,full-mesh,diablo,hop,8,16,10,1,0,4056130,9559,0,26769.2,63.1,68.61,63.91,2024-05-10 01:38:41.918,solana,383.23,362.55,9.941928941873034,0.0,0,0
bc478e,visa,1,full-mesh,diablo,hop,8,16,10,1,0,540000,209329,0,1766.4,684.8,57.4,49.73,2024-05-10 01:09:18.924,solana,58.52,58.45,24.521349474860887,0.0,0,0
d250ec,paypal,1,full-mesh,diablo,hop,8,16,10,1,0,59990,56691,0,200.0,189.0,19.62,17.24,2024-05-10 00:46:44.722,solana,14.85,14.85,24.14436026663274,0.0,0,0
c1af84,dota,1,full-mesh,diablo,hop,8,16,10,1,0,3678700,9390,0,11456.2,29.2,65.65,56.98,2024-05-10 01:57:08.005,solana,190.09,176.85,22.33668518843197,0.0,0,0
ee7b61,gafam,1,full-mesh,diablo,hop,8,16,10,1,0,30320,10570,0,167.7,58.4,39.25,34.96,2024-05-10 00:58:03.590,solana,59.2,59.25,15.623329882653064,0.0,0,0
9b1bca,10000,1,full-mesh,diablo,hop,8,16,10,1,0,1199990,42809,0,9073.1,323.7,55.91,54.41,2024-05-10 01:19:52.405,solana,196.82,194.18,10.932814393542676,0.0,0,0
687c96,10000,1,hypercube,diablo,hop,8,16,10,1,0,1199990,35720,0,9417.3,280.3,68.54,66.17,2024-05-10 16:43:18.094,solana,215.86,212.5,12.169207987391186,0.0,0,0
ae66a3,gafam,1,hypercube,diablo,hop,8,16,10,1,0,30320,8892,0,167.7,49.2,51.31,46.25,2024-05-10 16:21:37.865,solana,68.23,68.12,14.782857615148716,0.0,0,0
c83f40,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,55338,0,200.0,184.5,21.69,20.85,2024-05-10 16:10:02.322,solana,14.82,14.83,24.983468096299454,0.0,0,0
f394b0,visa,1,hypercube,diablo,hop,8,16,10,1,0,540000,150814,0,1776.1,496.0,74.34,64.39,2024-05-10 16:32:42.026,solana,65.24,65.13,21.57707968208987,0.0,0,0
6da2cd,dota,1,hypercube,diablo,hop,8,16,10,1,0,3678700,9296,0,11812.1,29.8,58.33,54.37,2024-05-10 17:18:15.229,solana,188.1,174.71,25.282039533526838,0.0,0,0
a1ede7,football,1,hypercube,diablo,hop,8,16,10,1,0,4056130,3064,0,38479.5,29.1,77.47,77.84,2024-05-10 17:01:02.969,solana,405.15,384.1,8.766738112216608,0.0,0,0
66c956,gafam,1,scale-free-l,diablo,hop,8,16,10,1,0,30320,7813,0,167.7,43.2,48.58,42.12,2024-05-10 08:18:45.404,solana,55.76,55.72,12.413717054921134,0.0,0,0
9730f3,paypal,1,scale-free-l,diablo,hop,8,16,10,1,0,59990,55723,0,200.0,185.8,20.18,19.98,2024-05-10 08:07:12.264,solana,17.66,17.67,24.406118579440268,0.0,0,0
96dfe9,visa,1,scale-free-l,diablo,hop,8,16,10,1,0,540000,115807,0,1769.6,379.5,77.98,62.86,2024-05-10 08:29:56.814,solana,53.96,53.7,22.245747709327954,0.0,0,0
5a6488,dota,1,scale-free-l,diablo,hop,8,16,10,1,0,3678700,5034,0,11759.2,16.1,87.91,73.46,2024-05-10 09:15:59.199,solana,181.99,168.42,19.55968971669592,0.0,0,0
fa5b8a,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,7109,0,28847.5,50.6,63.06,63.7,2024-05-10 08:58:29.350,solana,363.24,341.67,10.971997009144149,0.0,0,0
5ea949,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,3866,0,30706.6,29.3,82.36,80.4,2024-05-10 10:57:24.084,solana,354.12,332.47,10.527883737309729,0.0,0,0
